46	221	ЗАО «Сибирская Аграрная группа» занимает 2-е место по поголовью свиней среди российских свинокомплексов	0
47	221	Томские ученые вывели несколько сортов цветного картофеля (оранжевого, синего фиолетового) с повышенным содержанием антиоксидантов и инсулина	0
48	221	«Томская продовольственная компания» внесена в международный реестр производителей и поставщиков натуральной и безопасной продукции	0
49	203	Каждый четвертый томский предприниматель занимается бизнесом более 10 лет	1
50	203	1. Каждый четвертый томский предприниматель занимается бизнесом более 10 лет	0
51	203	2. Высшее образование имеют около 60 % процентов томских предпринимателей	0
52	203	3. Несколько лет подряд Томская область становится победителем Всероссийского конкурса «Лучший регион в области развития малого и среднего предпринимательства»	0
53	204	1. В 2010 году Томская область заняла второе место среди регионов СФО по показателям инвестиций в основной капитал в расчете на душу населения.	0
54	155	1. Доля НОК в ВРП составляет 7%	0
55	155	2. Финансирование НОК в 2012 году превысило 25 млн рублей	0
56	155	3. Томская область признана самой устойчивой в рейтинге регионов СФО за март 2013 года	0
57	155	4. Долгосрочный кредитный рейтинг Томской области повышен до значения «BB» по международной шкале, и до значения «ruAA» по национальной шкале	0
58	513	1. В 2010 году Томская область заняла второе место среди регионов СФО по показателям инвестиций в основной капитал в расчете на душу населения.	0
59	513	2. До 60% от общего объема инвестиций составляют инвестиции в нефтегазодобывающую отрасль.	0
60	513	3. С 2006 года в Томске действует особая экономическая зона технико-внедренческого типа.	0
61	157	1. В 2006 году в Томске прошли российско- германские межгосударственные консультации на высшем уровне	0
62	157	2. Все ведущие томские вузы имеют в числе партнеров американские университеты. Ряд томских IT компаний имеют свои офисы в США, например, «Элекард».	0
63	157	3. В 2011 году создана «Российско- израильская нано-спутниковая инициатива» (объединение нескольких израильских компаний и ТУСУРа) для разработки и запуска микро (нано) спутников.	0
64	126	1. Первая средняя школа для девочек – Мариинская женская гимназия – была открыта в Томске в 1863 году	0
65	126	2. Томск выбран местом размещения Президентского кадетского корпуса – единственного в СФО	0
66	126	3. Средний балл ЕГЭ по Томской области – 56,47. По России – 54,43	0
67	311	1. 26% образовательных учреждений области являются победителями ПНП «Образование» в номинации «Подготовка высококвалифицированных кадров для высокотехнологичных производств»	0
68	311	2. «Дом техники» победил во всероссийском конкурсе на лучшую программу развития системы научно-технического творчества молодежи	0
69	311	3. Работает система повышения квалификации рабочих кадров для высокотехнологичных производств	0
70	312	1. Половину средств на возведение Императорского Томского университета дали частные лица	0
71	312	2. В томских университетах обучаются студенты из 72 субъектов РФ и 28 зарубежных государств	0
72	312	3. Томск является абсолютным лидером в России по количеству малых инновационных предприятий, созданных при вузах	0
73	314	1. Показатель занятости выпускников вузов составляет 96% и является одним из самым высоких в Сибирском федеральном округе	0
74	315	1. Показатель занятости выпускников вузов составляет 96% и является одним из самым высоких в Сибирском федеральном округе	0
75	315	2. В 2011 году по федеральной программе мероприятий, направленных на снижение напряженности на рынке труда, организована стажировка 426 выпускников под руководством 251 наставника. 76% выпускников остались работать на постоянной основе	0
76	315	3. План мероприятий по реализации демографической политики на территории Томской области предполагает создание условий для закрепления в регионе наиболее талантливых и предприимчивых выпускников	0
77	316	1. Более 87% из прошедших обучение по направлению службы занятости были трудоустроены	0
78	316	2. 510 человек прошли обучение на курсах повышения профессионального мастерства работников массовых профессий внутри организаций	0
79	316	3. 43 студента из числа сельской молодежи обучаются в вузах по целевым договорам	0
80	317	1. проведено 177 проверок, направлено 167 предписаний об устранении нарушений законодательства в сфере образования, составлено 30 протоколов об административных правонарушениях	1
81	317	1. Проведено 177 проверок, направлено 167 предписаний об устранении нарушений законодательства в сфере образования, составлено 30 протоколов об административных правонарушениях	0
82	317	2. Выдано (переоформлено) 669 лицензий и приложений к ним, 312 свидетельств о государственной аккредитации и приложений к ним	0
83	317	3. Подтверждено 45 документов государственного образца	0
84	324	1. Томская область занимает первое место в России по численности персонала, занятого исследованиями и разработками, на душу населения	0
85	324	2. В Томске на 10 тысяч человек – 160 исследователей (больше – только в Японии и в Финляндии)	0
86	324	3. В Томском технологическом институте (ТПУ) учились великие конструкторы вертолетов Николай Камов и Михаил Миль, а также конструктор Останкинской телебашни Николай Никитин	0
87	298	1. В 2013 году завершена региональная программа модернизации здравоохранения (2011-2013 гг., 6,7 млрд рублей за три года): закуплено 583 единицы оборудования, проведен капремонт в 21 учреждении, приобретено более 3000 ед. компьютерной техники, проводится информатизация больниц. Томская область стала участником онкологической программы приоритетного нацпроекта «Здоровье» - регион получил 457 млн рублей из федерации на строительство радиологического каньона.	0
88	298	2. В 2013 году создано 2835 дополнительных мест в дошкольных учреждениях против 2610 запланированных. В школы Томской области пошли порядка 105 тыс. учеников (на 1,5 тыс. детей больше по сравнению с 2012 годом). В регионе 335 школ, в 30 из них в 2013-м проведен капитальный ремонт. В Томском и Кожевниковском районах открылись новые школы. По итогам ЕГЭ-2013 в три раза (с 44 до 150) увеличилось количество «стобалльных» работ, в два раза больше томских выпускников набрали по ЕГЭ от 81 до 100 баллов.	0
89	298	3. Систематически занимается спортом фактически каждый пятый житель Томской области. За 2013 год 942 томских спортсмена приняли участие в 379 спортивных соревнованиях за пределами нашего региона. Спортсменами Томской области на официальных всероссийских и международных соревнованиях за 2013 год завоевано 827 медалей. В составы сборных команд Российской Федерации вошли 66 спортсменов по 21 виду спорта.	0
90	298	4. На социальную защиту населения в 2013 году направлено 5,5 млрд рублей. Так, многодетные семьи Томской области стали получать новое региональное пособие (в размере прожиточного минимума ежемесячно) на детей до трех лет (за год назначено в 1094 семьи), стотысячный региональный материнский капитал оформили 1263 семьи.	0
91	298	5. В 2013 году в регионе снизилась (с 5589 до 5425 чел.) численность детей-сирот и детей, оставшихся без попечения родителей. Абсолютное большинство таких детей (81,4 %, или 4573 человека) воспитывается в замещающих семьях. В 2013 году было передано в семьи 707 детей.	0
92	299	1. В 2011 году 618 безработных организовали собственное дело.	0
93	299	2. В Томске ярмарки вакансий проводятся в формате видеоконференций и телемостов с районами области и соседними регионами.	0
94	299	3. Выпускники вузов имеют возможность пройти стажировку на инновационных предприятиях.	0
96	135	Город Томск – административный центр области – был основан в 1604 году. Здесь проживает более половины населения области	0
97	135	Томская область – один из 24 регионов России, где наблюдается естественный прирост населения	0
98	301	1. Всего по Томской области ветеранами труда в 2012 году стали 4122 человека (в 2011 году – 3646; в 2010 году – 3740).	0
99	301	2. Общая численность получателей ежемесячной денежной выплаты на оплату ЖКУ на территории Томской области в 2012 году составила порядка 180 тыс. чел.	0
100	301	3. Ежегодно более 10 000 граждан пожилого возраста и инвалидов получают услуги в сфере социального обслуживания (стационар, полустационар, надомные формы). Так, в домах-интернатах области (всего 13, из них 11 – общего типа, 2 – психоневрологического профиля) проживает около 2000 пожилых людей и инвалидов.	0
101	302	1. В образовательных учреждениях г. Томска внедряется спецкурс для детей «Защита от насилия».	0
102	302	2. Семьям, имеющим трех и более несовершеннолетних детей, предоставляется земельный участок для постройки дома или организации садового участка.	0
103	302	3. В 2011 году 27 многодетных семей Томской области удостоены знаков отличия «Родительская доблесть».	0
104	300	1. Впервые в истории оживил человеческое сердце профессор Томского университета Алексей Кулябко в 1902 году.	0
105	300	2. Выпускник томского медицинского факультета, выдающийся вирусолог Анатолий Смородинцев первым в стране выделил вирус гриппа.	0
106	300	3. В Томске созданы единственные в России негосударственный НИИ микрохирургии и центр нейтронной терапии.	0
107	205	1. Волонтерское движение молодежи насчитывает около 8 тысяч человек. Действует 47 тимуровских отрядов и 9 центров Волонтерской сборной в муниципальных образованиях	0
108	205	2. В Томске на базе ТПУ действует один из 26 созданных в стране Центров подготовки волонтеров к Олимпийским и Паралимпийским Играм «Сочи – 2014»	0
109	205	3. Лауреатами премии Президента РФ по поддержке талантливой молодежи стали 39 человек, получивших премию в размере 30 и 60 тысяч рублей	0
110	206	1. 65 спортсменов Томской области являются членами сборных команд России по 16 видам спорта.	0
111	206	2. Среди спортсменов, ставших олимпийскими чемпионами, – баскетболист Сергей Белов, хоккеист Николай Борщевский, лыжницы Наталья Баранова и Любовь Егорова (6-кратная олимпийская чемпионка), гимнастка Маргарита Алийчук  	0
112	206	3. Томич Петр Измайлов стал первым чемпионом РСФСР по шахматам	0
21	3	Первый театр, первая публичная библиотека, первый книжный магазин в Сибири, первый за Уралом планетарий были открыты в Томске	1
22	3	Деревянная архитектура Томска признана специалистами как уникальный в мировом масштабе культурный и исторический феномен. В исторической зоне города находится около 1800 деревянных домов	1
113	3	1. Первый театр, первая публичная библиотека, первый книжный магазин в Сибири, первый за Уралом планетарий были открыты в Томске	0
114	3	2. Деревянная архитектура Томска признана специалистами как уникальный в мировом масштабе культурный и исторический феномен. В исторической зоне города находится около 1800 деревянных домов	0
115	3	3. В Томске установлен самый необычный памятник Чехову работы скульптора Леонтия Усова – «Чехов глазами пьяного мужика, лежащего в канаве и никогда не читавшего «Каштанку»	0
116	137	1. В XIX-XX веках Томск был центром движения «областников» за независимость Сибири	0
117	137	2. Единственный в России музей политических репрессий НКВД открыт в Томске	0
118	137	3. Томской телекомпании «ТВ-2» более 20 раз присуждали премии «ТЭФИ» и «ТЭФИ-Регион»	0
119	138	1. За 4 года Детским благотворительным фондом им. Алены Петровой собрано более 17 миллионов рублей на помощь детям, больным раком крови	0
120	138	2. В молодежный парламент Томской области входят до 50 человек от 14 до 30 лет	0
121	138	3. Творческое объединение «Чеховские пятницы» с мая по сентябрь собирает на городской набережной поэтов, художников и музыкантов	0
122	140	1. В Томской области создано более 40 национально-культурных объединений, включая 6 региональных и 15 местных национально-культурных автономий	0
123	140	2. 6 национально- культурных автономий выпускают собственные газеты	0
124	140	3. Более 10 лет выходит радиопередача «Здравствуйте, соседи!», издается журнал о жизни народов Томской области «Территория согласия»	0
125	141	1. В Томской области зарегистрировано 137 религиозных организаций, представляющих 16 конфессий.	0
126	141	2. Самой крупной является православная община, включающая 84 религиозных организаций.	0
127	141	3. На территории Томской области расположено 85 культовых зданий, среди них памятники архитектуры федерального значения.	0
128	144	1. В 20 муниципальных образованиях Томской области выпускается 22 районных (муниципальных) газет.	0
129	144	2. В регионе действует два крупных медиахолдинга – «Томская Медиа Группа» (ТМГ) и «Рекламный дайджест».	0
130	79	В XVII столетии Томск был военной крепостью, опорой продвижения русских в Сибирь.	0
131	79	В Томске действует Особая экономическая зона – уникальная среда для активного развития инновационного бизнеса, производства научно-технической продукции и вывода ее на российский и международный рынки.	0
132	79	В 25 муниципальных библиотеках Томска – 651 300 книг, или 1,23 экземпляр на одного жителя.	0
133	80	Село Александровское до 1924 г. называлось Нижне-Лумпокольское, от названия диалектной группы селькупов (лонкупы, лонпукольцы), в переводе – «гуси перевальных речек».	0
134	80	По южной границе района проходит граница между твёрдой частью суши и Васюганскими болотами, урочище называется Васюганский материк.	0
135	80	Более 80% в структуре оборота промышленных предприятий занимает добыча нефти и газа.	0
136	78	До 1933 года Асино называлось Ксеньевкой – в честь сестры Императора Николая II Ксении. Ася – уменьшительная форма имени Ксения.	0
137	78	В Асиновском районе жили и работали писатели Виль Липатов и Георгий Марков.	0
138	78	Район занимает первое место в области по доле работников малых предприятий в общей численности занятых.	0
139	81	В Бакчарском районе находится центр Васюганского болота – крупнейшего в мире. Его площадь – 53 тыс. км².	0
140	81	В верховьях рек Андарма и Парбиг находятся три зоны, предназначенные для падения вторых ступеней космических ракет, стартовавших с Байконура.	0
141	81	В селе Бакчар жил и работал В.И. Гвоздев, основатель северного садоводства. Им выведены хладостойкие раннеспелые сорта томата, арбуза, дыни, внедрены новые сорта картофеля.	0
142	82	На гербе Верхнекетского района изображен глухарь – символ богатой фауны здешних лесов.	0
143	82	Кроме обычных предметов, школьники Верхнекетья изучают охотоведение, рыболовство и другие полезные науки.	0
144	82	На территории района начинается Обь-Енисейский канал, соединивший две великие реки. Канал построен в 1891 году и окончательно заброшен в 1942 году.	0
145	445	В XVII столетии Томск был военной крепостью, опорой продвижения русских в Сибирь.	1
146	445	В Томске действует Особая экономическая зона – уникальная среда для активного развития инновационного бизнеса, производства научно-технической продукции и вывода ее на российский и международный рынки.	1
147	445	В 25 муниципальных библиотеках Томска – 651 300 книг, или 1,23 экземпляр на одного жителя.	1
148	84	Каргасок в переводе с селькупского означает «медвежий мыс»	0
149	84	В селе Староюгино жил герой Великой Отечественной войны снайпер В.М. Едакин, один из 22-х человек в СССР, награжденных четырьмя орденами Солдатской славы	0
150	84	На территории района расположены крупнейшие в области месторождения углеводородного сырья: Мыльджинское и Северо-Васюганское газоконденсатное	0
151	86	Недалеко от села Киреевск находится урочище Шайтан, относящееся к раннему железному веку. Ежегодно здесь работает детский археологический лагерь «Сибирика»	0
152	86	В селе Вороново сохранилось самое крупное деревянное сооружение в Томской области – мельница купца Тарасова. К сожалению, в настоящее время здание заброшено	0
153	86	Возле села Уртам группа энтузиастов строит новый город Руян, по замыслу авторов – столицу молодежного предпринимательства Сибири	0
154	90	В Парабельском районе расположено самое большое озеро Томской области – Мирное – площадью 18,3 км2.	0
155	90	В селе Нарым отбывал ссылку И.В. Джугашвили (Сталин). Сейчас там находится музей политической ссылки	0
156	90	Парабельский район – родина знаменитых гармонистов, братьев Заволокиных.	0
157	91	Северск – закрытый город. Въезд на его территорию осуществляется строго по пропускам	0
158	91	Неофициальные названия Северска – «Томск-7» и «Почтовый». Они ведут свое начало из тех времен, когда город был засекречен настолько, что отсутствовал на географических картах и в статистических данных	0
159	91	В Северске работает единственный в Томской области зоопарк. В его коллекции – 229 видов животных	0
160	93	Коренное население района – чулымцы. Этнос появился в XVII–XVIII веках, как результат смешения тюркских групп и енисейских кыргызов с мелкими группами селькупов и кетов	0
161	93	В Тегульдетском районе на реке Чулым расположен осетрово-нельмовый заказник	0
162	93	В районе находится минеральный источник, вода из которого продается под торговой маркой «Омега»	0
163	77	Согласно верованиям кулайцев, все живое произошло от лося. Состарившись, лось не умирает, а уходит жить под землю	0
164	77	В селе Нижняя Тига проживают потомки удмуртов, пришедших на эту землю 100 лет назад. В селе планируется создание национально-культурной автономии	0
165	77	Чаинский район – родина поэтов Михаила Андреева и Василия Казанцева и изобретателя легендарной игрушки «Ванька-встанька» И.П. Ефимнина	0
166	83	Название главной реки района – Чулым – в переводе с тюркских языков означает «бегущий снег»	0
167	83	Село Михайловка в шутку называют «фермерской республикой». Здесь более 60% населения – фермеры	0
\.


