271	266	8-11 апреля 2009 года состоялся визит в Томск Чрезвычайного и Полномочного Посла Королевства Бельгия в России Бертрана де Кромбрюгге (Фото: Валерий Доронин)	1222	\N	\N
273	266	Делегация Бельгии изучила, как работает томский агробизнес, как развиваются биотехнологии, информационно-коммуникационные технологии и электротехника в Томской области	1224	\N	\N
276	266	21-26 сентября 2008 года делегация Томской области во главе с Губернатором В.М. Крессом посетила Китай	1227	\N	\N
283	266	Китай, 2008 год. Подписание Меморандума о создании на территории Томской области комплексного лесопромышленного предприятия	1234	\N	\N
275	266	3-7 декабря 2008 года делегация Томской области во главе с губернатором Виктором Крессом работала в Великобритании	1226	\N	\N
274	266	Цель данной миссии – презентация инновационного потенциала региона перед британскими венчурными фондами для получения финансирования под конкретные проекты	1225	\N	\N
279	266	Было подписано Соглашение об установлении отношений дружбы и сотрудничества между Администрацией Томской области и Народным Правительством провинции Шаньдун	1230	\N	\N
284	266	За время пребывания в провинции Шаньдун делегация посетила Шаньдунский университет, Институт биотехнологий Академии наук провинции, Яньтайский университет, лесоперерабатывающие и сельскохозяйственные предприятия, медицинские центры	1235	\N	\N
282	266	16-17 сентября 2009 года в Томске проходил Сибирско-тайваньский форум «Опыт научно-технического и инновационного сотрудничества Томской области и Тайваня»	1233	\N	\N
281	266	В составе тайваньской делегации в Томск приехало 45 человек из Академии Синика, Института индустриальных технологий, 3 тайваньских университетов, а также представители крупного инновационного бизнеса	1232	\N	\N
285	266	11-12 ноября 2008 года состоялась презентация инновационного потенциала малого и среднего бизнеса Сибири в Штутгарте (Германия), в рамках международного форума "Глобал Коннект"	1236	\N	\N
286	134	ТГУ и ТПУ входят в десятку лучших университетов России по оценке Министерства образования и науки РФ (Фото: Валерий Доронин)	1239	\N	\N
288	134	Сибирский государственный медицинский университет стал инициатором, разработчиком и координатором технологической платформы «Медицина будущего» (Фото: Валерий Доронин)	1241	\N	\N
287	134	Один из продуктов студенческого бизнес-инкубатора ТУСУРа — дельтакат, гибрид скейтборда и электросамоката (Фото: Валерий Доронин)	1240	\N	\N
311	342	Проведение ярмарки вакансий в формате видеоконференции	1347	\N	\N
312	342	Проведение ярмарки вакансий (г. Томск, КДЦ "Факел")	1348	\N	\N
313	342	Организация самозанятости безработных граждан. ИП Белорусцева Д.В. (г. Северск) "Дизайн и оформление свадеб"	1349	\N	\N
314	342	Организация самозанятости безработных граждан. ИП Зяблов В.Ф. (г. Северск) "Изготовление металлоконструкций"	1350	\N	\N
315	342	Организация самозанятости безработных граждан. ИП Дужинская О.М. (г. Северск) "Швейное ателье"	1351	\N	\N
316	342	Организация самозанятости безработных граждан. ИП Осипов А.В.(Зырянский район) Разведение крупного рогатого скота	1352	\N	\N
317	351	Ежегодно 26 апреля в Томской области отмечается День памяти погибших в радиационных авариях и катастрофах (Пресс-служба департамента социальной защиты)	1372	\N	\N
319	351	Представители власти, общественности, ликвидаторы, вдовы погибших "чернобыльцев" собираются у часовни "Преображения Господня" на траурный митинг (Пресс-служба департамента социальной защиты)	1374	\N	\N
318	351	По итогам акции «Твори добро», прошедшей в 2011 году впервые, томичи передали около 30 тыс. рублей на оборудование игровых комнат детского отделения онкогематологии и детской городской больницы № 1 (Пресс-служба департамента социальной защиты)	1373	\N	\N
322	351	Одно из направлений работы Комплексного центра социального обслуживания населения ЗАТО Северск — предоставление бесплатных путевок для оздоровления и отдыха детей из малоимущих семей (Пресс-служба департамента социальной защиты)	1377	\N	\N
321	351	Клуб общения "Теплые встречи": ветераны готовятся к тематической осенней выставке (Пресс-служба департамента социальной защиты)	1376	\N	\N
320	351	После летних каникул в оздоровительном детском лагере: возвращение домой (Пресс-служба департамента социальной защиты)	1375	\N	\N
323	351	За первый год работы школы компьютерной грамотности при областном департаменте социальной защиты населения интернет освоили 150 ветеранов (Пресс-служба департамента социальной защиты)	1378	\N	\N
324	351	Фестиваль "Преодолей себя": открытие традиционно проходит на стадионе "Кедр" (Пресс-служба департамента социальной защиты)	1379	\N	\N
330	351	День Победы: ветераны на привале (Пресс-служба департамента социальной защиты)	1385	\N	\N
333	352	\N	1389	\N	\N
291	287	В 2012 году планируется обеспечить местами в детских дошкольных учреждений всех детей от 3 до 7 лет (Фото: Валерий Касаткин)	1246	\N	\N
290	287	В 2011 году возле двух школ Томска появились аллеи первоклассников. Все деревья в них - именные (Фото: Валерий Доронин)	1245	\N	\N
289	287	Все школьники Томской области имеют возможность пользоваться современными медиатеками и библиотеками. На фото — школа в с. Батурино Томского района (Фото: Валерий Доронин)	1244	\N	\N
293	287	Существует идея создания в Томске учебного заведения для одаренных детей, что-то вроде Царскосельского лицея во времена Пушкина, куда принимали бы с семилетнего возраста (Фото: Валерий Доронин)	1248	\N	\N
292	287	Разработан проект создания областной физико-математической школы, центра поддержки и сопровождения талантливых детей (Фото: Валерий Касаткин)	1247	\N	\N
294	287	Более 90% выпускников школ сразу же поступают в техникумы и вузы (Фото: Валерий Касаткин)	1249	\N	\N
295	363	Наука	1264	\N	\N
297	363	Наука	1266	\N	\N
296	363	Наука	1265	\N	\N
298	363	Наука	1267	\N	\N
299	363	Наука	1268	\N	\N
309	342	Телемост по обмену опыта работы с Омской службой занятости	1345	\N	\N
310	342	Организация самозанятости безработных граждан. ИП Томских О.И. (г. Томск) "Сборка беспроводных видеокамер"	1346	\N	\N
325	351	Благотворительная акция "Социальный картофель" задумана в помощь семьям с детьми, ветеранам и инвалидам с низким достатком (Пресс-служба департамента социальной защиты)	1380	\N	\N
326	351	В рамках областного фестиваля "Преодолей себя" проводятся творческие выставки. Все работы выполнены людьми с ограниченными возможностями (Пресс-служба департамента социальной защиты)	1381	\N	\N
327	351	Конкурс "Поверь в себя" в доме-интернате "Лесная дача" Шегарского района, участвуют - проживающие стационарных учреждений социального обслуживания населения Томской области (Пресс-служба департамента социальной защиты)	1382	\N	\N
328	351	Конкурс "Поверь в себя": награждение победителей (Пресс-служба департамента социальной защиты)	1383	\N	\N
329	351	Команда отрасли социальной защиты населения Томской области на зимней спартакиаде трудящихся (Пресс-служба департамента социальной защиты)	1384	\N	\N
332	351	День памяти и скорби: единственный герой Советского Союза, проживающий в Томской области, Ворошилов Геннадий Николаевич, несет цветы к Вечному огню (Пресс-служба департамента социальной защиты)	1387	\N	\N
300	275	В каждую вторую больницу Томской области в рамках программы модернизации здравоохранения закуплено современное оборудование (Фото: Валерий Доронин)	1327	\N	\N
301	275	В 2011 году каждый третий врач прошел обучение и повысил свою квалификацию (Фото: Валерий Касаткин)	1328	\N	\N
302	275	В рамках программы модернизации здравоохранения более чем в 20 учреждениях здравоохранения Томской области проведены капитальные ремонты. На фото – палата Детской больницы №1 г.Томска	1329	\N	\N
304	275	В день памяти и скорби, 22 июня, томичи приходят в Лагерный сад, где установлены стелы с именами погибших в Великую Отечественную Войну	1331	\N	\N
308	275	При содействии Департамента социальной защиты населения состоялась пробная поездка команды инвалидов Томской области на Всероссийский физкультурно- спортивный фестиваль инвалидов в г. Сочи	1339	\N	\N
303	275	Новая молодежная политика — это проект по повышению личной эффективности и поддержке идей молодежи	1330	\N	\N
305	275	В форуме «Томский коллайдер 2011» форуме приняли участие более 450 молодых людей из 16 муниципальных образований Томской области, которые обменивались опытом, делились своими знаниями, налаживали дружеские и деловые отношения	1332	\N	\N
306	275	В Томской области действует более 1200 спортивных сооружений: спортивные залы, стадионы, плавательные бассейны, крытый ледовый корт, легкоатлетический манеж мирового уровня (Фото: Валерий Касаткин)	1333	\N	\N
331	351	Свадьба в доме-интернате "Луч надежды" ЗАТО Северск (Пресс-служба департамента социальной защиты)	1386	\N	\N
334	352	Для передвижения детей инвалидов-колясочников используются специальные автомобили (Фото: Пресс-служба Департамента по вопросам семьи и детей)	1390	\N	\N
335	352	Благодаря усилиям областной власти и спонсоров детские социальные учреждения обеспечиваются детскими игровыми комнатами и игровым инвентарем (на фото СРЦН "ЛУЧ") (Фото: Пресс-служба Департамента по вопросам семьи и детей)	1391	\N	\N
336	352	На Президентскую ёлку делегируются воспитанники детских домов и школ-интернатов, победители и призеры школьных конкурсов и олимпиад, а также дети из социально-незащищенных групп населения (Фото: Пресс-служба Департамента по вопросам семьи и детей)	1392	\N	\N
338	352	Для расширения круга общения устраивается совместное путешествие воспитанников детских домов и интернатов на корабле по реке Томь (Фото: Пресс-служба Департамента по вопросам семьи и детей)	1394	\N	\N
337	352	В 2011 году 51 семья из Томской области получила награду «За любовь и верность» (Фото: Валерий Доронин)	1393	\N	\N
347	350	Студенты СибГМУ на лекции. Ежегодно заключается более 30 договоров целевой подготовки молодых специалистов в соответствии с потребностями районов Томской области (Фото: Валерий Доронин)	1403	\N	\N
357	317	Курсанты «Томской заставы» живут в палатках, едят кашу, приготовленную на полевой кухне, изучают историю отечества, основы русского боевого искусства, традиционной культуры и православия	1417	\N	\N
349	350	камент	1405	\N	\N
340	350	Томская областная клиническая больница – ведущее многопрофильное медицинское учреждение Томской области, входящее в число крупнейших больниц Сибирского Федерального округа (Фото: Пресс-служба Департамента здравоохранения)	1396	\N	\N
343	350	Первые роды в Областном перинатальном центре состоялись 14 июля 2011 года. За полгода в центре родилось более 1000 младенцев, было проведено 10 сложнейших операций новорождённым (Фото: Валерий Доронин)	1399	\N	\N
341	350	Первым новорожденным перинатального центра стала девочка Арина (вес 4250 гр., рост 59 см.). На фото – Арина с мамой (Фото: Максим Карпенко)	1397	\N	\N
342	350	Отделение реанимации и интенсивной терапии Областного перинатального центра. За год здесь прошли лечение 150 детей, 18 из них в момент поступления имели экстремально низкую массу тела (от 700 г) (Фото: Пресс-служба Департамента здравоохранения)	1398	\N	\N
344	350	Молодые специалисты Колпашевской ЦРБ заложили аллею врачей (Фото: Пресс-служба Департамента здравоохранения)	1400	\N	\N
345	350	Идет операция (Фото: Пресс-служба Департамента здравоохранения)	1401	\N	\N
348	350	С 2009 года количество томографов в учреждениях здравоохранения Томской области увеличилось втрое (Фото: Валерий Доронин)	1404	\N	\N
350	317	Молодежная школа «Infoмания». Проект «Infoмания» предполагает создание особого информационного пространства в молодёжной среде за счёт открытия ряда корреспондентских пунктов и работы с гражданскими журналистами	1410	\N	\N
351	317	Проектный центр «Helix» направлен на обучение молодежи города Томска социальному предпринимательству, создание профессиональных проектных команд, разработку и последующую помощь в реализации актуальных социальных проектов	1411	\N	\N
354	317	В Томске на базе ТПУ действует один из 26 созданных в стране Центров подготовки волонтеров к Олимпийским и Паралимпийским Играм «Сочи – 2014»	1414	\N	\N
353	317	7 февраля 2012 стартовал набор волонтеров Томской области «Поездка в Сочи»	1413	\N	\N
356	317	Участники «Томского коллайдера» представили и доработали более полусотни проектов различной направленности. Лучшие проекты получили поддержку от Администрации Томской области	1416	\N	\N
355	317	«Томская застава 2011». Сто шестьдесят школьников из Томской, Омской, Кемеровской, Новосибирской областей и Красноярского края две недели провели в лесном лагере на берегу Ушайки	1415	\N	\N
352	317	В Томской области создана Ассоциация оборонно-спортивных клубов Томской области, насчитывающая около 3 000 курсантов. Традиционным стало проведение Фестиваля оборонно-спортивных клубов «Победа» в канун 9 Мая	1412	\N	\N
363	318	«Лыжня России» проводилась в Томской области пять раз (Фото: Валерий Доронин)	1423	\N	\N
366	318	Открытие Спартакиады трудящихся Томской области (Фото: Валерий Доронин)	1426	\N	\N
346	350	описание	1402	\N	\N
359	318	В Томской области регулярно проходят Областные сельские спортивные игры «Стадион для всех» (Фото: Валерий Доронин)	1419	\N	\N
358	318	В 2010 году в Томске по программе «Газпром — детям» был построен легкоатлетический манеж «Гармония» (Фото: Валерий Доронин)	1418	\N	\N
360	318	Площадь арены легкоатлетического манежа «Гармония» — 5000 м2. Сооружение соответствует международным стандартам и не имеет аналогов в Сибири (Фото: Пресс-служба департамента по молодежной политике и спорту)	1420	\N	\N
362	318	Областные сельские спортивные игры «Снежные узоры» в 2012 году проводятся 28 раз. В программе игр лыжные гонки, хоккей, подледный лов рыбы, художественная самодеятельность (Фото: Пресс-служба департамента по молодежной политике и спорту)	1422	\N	\N
361	318	XXX Всероссийская массовая лыжная гонка «Лыжня России». В соревнованиях приняли участие более 5 тысяч человек в возрасте от 5 до 70 лет (Фото: Пресс-служба департамента по молодежной политике и спорту)	1421	\N	\N
365	318	Во Всероссийском дне бега «Кросс нации» в 2011 году приняли участие около 7 тысяч любителей бега Томской области (Фото: Пресс-служба департамента по молодежной политике и спорту)	1425	\N	\N
364	318	Чемпионат школьной баскетбольной лиги «Кэс-баскет» (Фото: Пресс-служба департамента по молодежной политике и спорту)	1424	\N	\N
367	318	Цель конкурса «Спортивная элита Томской области»— поощрить деятельность талантливых спортсменов и тренеров, спортивных журналистов, врачей и судей, спортсменов-инвалидов и др. (Фото: Пресс-служба департамента по молодежной политике и спорту)	1427	\N	\N
370	318	В 2011 году в Спартакиаде трудящихся приняли участие 17 команд и более 1000 человек (Фото: Валерий Доронин)	1430	\N	\N
368	318	Легенды Советского хоккея в Северске (Фото: Пресс-служба департамента по молодежной политике и спорту)	1428	\N	\N
369	318	Второй раз Томск принимает сильнейших спортсменов России и мира по подводному плаванию в ластах и спортивному дайвингу на международных соревнованиях «Снежные ласты» (Фото: Пресс-служба департамента по молодежной политике и спорту)	1429	\N	\N
371	318	В Томске имеется ипподром. На фото — занятия в клубе конного спорта «Жокей» (Фото: Пресс-служба департамента по молодежной политике и спорту)	1431	\N	\N
210	265	Дом архитектора С.В.Хомича (ул.Белинского, 19). Построен в 1904 году (Фото: Валерий Доронин)	870	\N	\N
208	265	Сцена из спектакля "Анна Каренина". В роли Каренина - бывший начальник областного департамента по культуре А.А.Кузичкин	868	\N	\N
206	265	Сцена из спектакля "Злоумышленники" театра "Индиго", в котором играют глухие и слабослышащие актеры	866	\N	\N
207	265	Куклы-марионетки из театра "Скоморох" (Фото: Валерий Доронин)	867	\N	\N
205	265	Первый фестиваль-конкурс «Что во Томской во губерне», состоявшийся в 2011 году, собрал фольклорные коллективы из шести регионов Сибири	865	\N	\N
204	265	В августе под Томском проходит Праздник топора, возрождающий традиции сибирского деревянного зодчества	864	\N	\N
202	265	Известный томский скульптор Леонтий Усов со своей работой - портретом радиоведущего Севы Новгородцева	862	\N	\N
373	297	Воскресенская церковь построена в редком стиле сибирского барокко (Фото: Валерий Доронин)	1441	\N	\N
372	297	Крестный ход (Фото: Валерий Касаткин)	1440	\N	\N
375	297	Томская хоральная синагога. Внесение Свитка Торы (Фото: Валерий Касаткин)	1443	\N	\N
374	297	Архиепископ Томский и Асиновский Ростислав проводит обряд причастия (Фото: Валерий Доронин)	1442	\N	\N
376	402	\N	1457	\N	\N
377	402	\N	1458	\N	\N
378	402	\N	1459	\N	\N
379	402	\N	1461	\N	\N
380	402	\N	1460	\N	\N
381	65	\N	1462	\N	\N
382	65	\N	1463	\N	\N
393	116	Вид на исторический центр Томска (Фото: Валерий Доронин)	1477	\N	\N
384	116	Вид с главной площади Томска. Богоявленский собор (Фото: Валерий Доронин)	1468	\N	\N
401	115	Физкультурой и спортом в районе систематически занимается более 11% населения (Фото: Валерий Доронин)	1499	\N	\N
385	116	Томский государственный университет (октябрь) (Фото: Валерий Доронин)	1469	\N	\N
392	116	Речка Ушайка в черте города (Фото: Валерий Доронин)	1476	\N	\N
395	115	Асиновский район включен в состав Томской области в 1944 году	1493	\N	\N
409	119	Заготовка и переработка древесины — также одна из ведущих отраслей экономики района	1510	\N	\N
438	122	Каргасокский район относится к местам компактного проживания коренных малочисленных народов Севера Томской области — селькупов и хантов	1598	\N	\N
383	116	Особняк купца Голованова, памятник архитектуры федерального значения. Сейчас в нем располагается российско-немецкий дом (Фото: Валерий Доронин)	1467	\N	\N
386	116	Усадьба Грацианова. Ныне здесь находится Дом приемов губернатора (Фото: Валерий Доронин)	1470	\N	\N
387	116	Строительство инженерного корпуса Особой экономической зоны завершено в 2010 году (Фото: Валерий Доронин)	1471	\N	\N
388	116	Детская площадка в одном из районов города (Фото: Валерий Доронин)	1472	\N	\N
389	116	На Воскресенской горе - месте, где был основан Томск (Фото: Валерий Касаткин)	1473	\N	\N
391	116	Один из новых микрорайонов Томской домостроительной компании, появившихся в последние 10 лет (Фото: Валерий Касаткин)	1475	\N	\N
390	116	Сегодня в Томске строится почти 400 квадратных метров жилья в год (Фото: Валерий Касаткин)	1474	\N	\N
398	115	Праздник в культурно-туристическом комплексе «Сибирская усадьба Лампасаково». Усадьба была создана в 1904 году на базе бывшей земской больницы, построенной врачом Николаем Лампасаковым (Фото: Валерий Доронин)	1496	\N	\N
400	115	Хоккейная коробка в городе Асино. В целом на территории района находится 56 спортивных сооружений (Фото: Валерий Доронин)	1498	\N	\N
411	120	Памятник верхнекетцам, воевавшим на фронтах Великой Отечественной войны	1522	\N	\N
410	120	Памятник северной авиации. Вместо шасси у самолета «АН-2» - лыжи	1521	\N	\N
412	120	Храм Преображения Господня в поселке Белый Яр освящен в 2008 году	1523	\N	\N
413	120	В 2009 году в Белом Яру прошли ХХIII Областные летние сельские спортивные игры «Стадион для всех»	1524	\N	\N
414	120	В Верхнекетском районе около 20 детских общественных объединений	1525	\N	\N
426	118	Село Александровское - административный центр района (Фото: Валерий Доронин)	1579	\N	\N
427	118	Храм святого благоверного князя Александра Невского (Фото: Валерий Доронин)	1580	\N	\N
428	118	В Александровском районе семь детских садов (Фото: Валерий Доронин)	1581	\N	\N
429	118	Ледовая переправа через Обь	1582	\N	\N
430	118	Ларинский паром	1583	\N	\N
431	118	Александровский речной порт	1584	\N	\N
432	118	180-летие села Александровское. Открытие праздника на стадионе	1585	\N	\N
396	115	Асиновский район – производственная площадка для развития деревообрабатывающей промышленности, сельского хозяйства, индустрии дикоросов	1494	\N	\N
394	115	Зерновое хозяйство и мясомолочное скотоводство — основа агропромышленного комплекса района	1492	\N	\N
397	115	72% территории района занято лесами	1495	\N	\N
399	115	Асино — центр берестяного промысла Томской области (Фото: Валерий Доронин)	1497	\N	\N
434	122	Село Каргасок с высоты птичьего полета	1594	\N	\N
435	122	Средняя заболоченность района составляет около 50%, а отдельных участков до 75 % (Фото: Валерий Касаткин)	1595	\N	\N
433	122	По объемам дикоросов Каргасокский район занимает второе место в Томской области	1593	\N	\N
437	122	Медведи в каргасокской тайге — не редкость. Само название «Каргасок» означает «медвежий мыс»	1597	\N	\N
436	122	В некоторые уголки Каргасокского района можно добраться только вертолетом (Фото: Валерий Касаткин)	1596	\N	\N
440	122	Село Мыльджино. Моторная лодка есть почти у каждой семьи (Фото: Валерий Касаткин)	1600	\N	\N
441	122	Река Васюган в районе Мыльджино (Фото: Валерий Касаткин)	1601	\N	\N
439	122	Церковь в селе Средний Васюган (Фото: Валерий Касаткин)	1599	\N	\N
442	122	Детский сад «Березка» в Каргаске	1602	\N	\N
444	122	В 2012 году в селе Новоюгино построена новая школа	1604	\N	\N
443	122	Церковь	1603	\N	\N
446	124	Вороновская мельница — самое большое деревянное здание в области	1609	\N	\N
408	119	Сад опорного пункта северного садоводства площадью порядка 20 Га был заложен весной 1935 года	1509	\N	\N
403	119	Ведущая отрасль сельского хозяйства — земледелие	1504	\N	\N
445	124	Сельскохозяйственные угодья занимают 45,6% от общей площади района	1608	\N	\N
448	124	Посевная площадь зерновых культур в 2010 году составила 88199 га, т.е. на 1083 га. больше уровня прошлого года	1611	\N	\N
447	124	Для 3382 человек трудоспособного возраста доход от личного подсобного хозяйства является основным	1610	\N	\N
449	124	В 2010 году в районе введено 3129 м² жилья. В рейтинге по вводу жилья в Томской области район занимает 8 место	1612	\N	\N
450	124	В районе 3956 детей в возрасте до 16 лет — человек, или 17,8% от общего числа жителей	1613	\N	\N
452	211	Утро в Парабели. Вид с реки Материчная	1621	\N	\N
451	211	Весеннее половодье	1620	\N	\N
454	211	Нефтяной промысел в Парабельском районе	1623	\N	\N
453	211	Модернизированная газокомпрессорная станция в селе Парабель	1622	\N	\N
455	211	Заготовка кормов	1624	\N	\N
456	211	«Плавучая поликлиника», проект ОАО «Востокгазпром». Здесь жители отдаленных районов могут получить высококлассную медицинскую помощь	1625	\N	\N
457	211	Парабельская центральная районная больница	1626	\N	\N
460	211	Посадка молодого кедровника в Новосельцевском сельском поселении	1629	\N	\N
458	211	Занятия детей в детской школе искусств им. Геннадия Заволокина	1627	\N	\N
459	211	Нарымский пленэр. Заслуженный деятель искусств России Владимир Гранкин	1628	\N	\N
461	211	Деревянная архитектура Севера. Здание Парабельского сельского поселения	1630	\N	\N
463	211	Дети социально-реабилитационного центра для несовершеннолетних Парабельского района	1632	\N	\N
462	211	Фестиваль коренных малочисленных народов Севера «Легенды Севера»	1631	\N	\N
464	211	Озеро Оськино близ села Парабель. Катание на обласке	1633	\N	\N
465	211	Фольклорный праздник «Троицкая березка». Краеведческий музей с. Парабель	1634	\N	\N
466	211	На личных подворьях парабельцы выращивают даже виноград!	1635	\N	\N
467	211	Ежегодно в Парабельском районе проводится детский велокросс	1636	\N	\N
469	234	Расстояние от границы г. Северска до границы г. Томска – 3,47 км. Многие северчане ежедневно ездят на работу или учебу в соседний город	1655	\N	\N
468	234	Город с высоты птичьего полета	1654	\N	\N
470	234	Северск – один из крупнейших закрытых городов России, входит в Ассоциацию закрытых административно-территориальных образований атомной промышленности	1656	\N	\N
471	234	Здание администрации ЗАТО Северск	1657	\N	\N
473	234	В Северске установлен один из самых больших в стране памятников Ленину. Его высота - 9 метров	1659	\N	\N
472	234	Вид города. На переднем плане - здание театра для детей и юношества	1658	\N	\N
476	234	Северский музыкальный театр	1662	\N	\N
475	234	Северский перинатальный центр. Его выбирают многие будущие мамы не только Северска, но и областного центра	1661	\N	\N
474	234	Северский зоопарк, единственный в Томской области	1660	\N	\N
477	234	ЗАТО Северск	1663	\N	\N
478	234	ЗАТО Северск	1664	\N	\N
479	234	ЗАТО Северск	1665	\N	\N
480	234	ЗАТО Северск	1666	\N	\N
481	234	ЗАТО Северск	1667	\N	\N
482	169	Половодье на реке Чулым	1674	\N	\N
484	169	12 июня 2011 года село Тегульдет праздновало свое столетие	1676	\N	\N
483	169	Лесная отрасль - основа экономики Тегульдетского района	1675	\N	\N
485	169	Здание администрации Тегульдетского района	1677	\N	\N
486	169	В Великой Отечественной войне принял участие каждый шестой житель Тегульдетского района	1678	\N	\N
487	169	Памятник Тегульдетцам, погибшим в Великой Отечественной войне. Здесь 1222 фамилии	1679	\N	\N
488	169	Памятник жертвам политических репрессий. В 30-е годы в район было сослано около 30 тысяч человек	1680	\N	\N
489	169	Источник минеральной воды «Омега»	1681	\N	\N
492	111	Окрестности села Подгорное	1691	\N	\N
490	111	Храм в селе Подгорное	1689	\N	\N
491	111	Здание администрации Чаинского района	1690	\N	\N
493	111	В 2011 году в районе насчитывалось 6363 голов крупного рогатого скота	1692	\N	\N
495	111	Школа в селе Нижняя Тига	1694	\N	\N
494	111	В селе Нижняя Тига живут потомки удмуртов, пришедших в эти места 100 лет назад	1693	\N	\N
402	119	Агропромышленный комплекс района — это 7 сельскохозяйственных предприятий, 91 крестьянско-фермерское хозяйство и 5151 личное подсобное хозяйство	1503	\N	\N
496	119	Для реализации сельскохозяйственной продукции собственного производства в Томске весной 2012 года будет открыт Торговый дом «Бакчарский»	1698	\N	\N
407	119	Бакчарская центральная районная больница открыта в 1930 году. Капитальный ремонт поликлиники и стационара проводился в 2005 году	1508	\N	\N
499	121	Промышленное производство в районе представлено обработкой древесины, производством пиломатериалов	1701	\N	\N
497	121	Население села Зырянское в 2011 году — 5651 человек	1699	\N	\N
498	121	В Зырянском краеведческом музее, открытом в 2009 году, собраны предметы крестьянского быта	1700	\N	\N
500	121	Районный фестиваль народного творчества «Съезжий праздник» шел целый год во всех селах района	1702	\N	\N
501	121	В Зырянской детской школе искусств 5 отделений: музыкальное, театральное, хореографическое, художественное, эстетического развития	1703	\N	\N
502	13	\N	1712	\N	\N
503	13	\N	1713	\N	\N
504	13	\N	1714	\N	\N
505	13	\N	1715	\N	\N
506	13	\N	1716	\N	\N
507	13	\N	1717	\N	\N
508	13	\N	1718	\N	\N
509	13	\N	1719	\N	\N
510	13	\N	1720	\N	\N
511	13	\N	1721	\N	\N
512	13	\N	1722	\N	\N
513	13	\N	1723	\N	\N
\.


