38	47	Проекты и программы	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	400	0	\N	\N	\N	1	\N	0	\N	\N	\N
37	47	Отчеты и доклады о деятельности	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	401	0	\N	\N	\N	1	\N	0	\N	\N	\N
36	47	Планы работ	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	402	0	\N	\N	\N	1	\N	0	\N	\N	\N
35	47	Основные направления деятельности	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	403	0	\N	\N	\N	1	\N	0	\N	\N	\N
34	47	Деятельность	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	404	0	\N	\N	\N	1	\N	0	\N	\N	\N
33	47	Информационные системы, банки данных, реестры, регистры	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	405	0	\N	\N	\N	1	\N	0	\N	\N	\N
32	47	Порядок обжалования нормативных правовых актов и иных решений	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	406	0	\N	\N	\N	1	\N	0	\N	\N	\N
31	47	Формы обращений, заявлений	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	407	0	\N	\N	\N	1	\N	0	\N	\N	\N
30	47	Обсуждение проектов НПА	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	408	0	\N	\N	\N	1	\N	0	\N	\N	\N
29	47	Государственные и целевые программы	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	409	0	\N	\N	\N	1	\N	0	\N	\N	\N
28	47	Административные регламенты	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	410	0	\N	\N	\N	1	\N	0	\N	\N	\N
27	47	Проекты нормативных правовых актов	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	411	0	\N	\N	\N	1	\N	0	\N	\N	\N
26	47	Нормативные правовые акты	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	412	0	\N	\N	\N	1	\N	0	\N	\N	\N
25	47	Документы	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	413	0	\N	\N	\N	1	\N	0	\N	\N	\N
24	47	Полномочия	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	414	0	\N	\N	\N	1	\N	0	\N	\N	\N
881	58	Полномочия	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	943	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
882	58	Документы	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	944	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
515	1	Сотрудничество со странами СНГ	0	<p style="text-align: justify;">Томская область поддерживает тесные контакты с государствами-участниками СНГ. Доля стран СНГ в общем товарообороте Томской области более 25%.</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Особенно успешно развивается сотрудничество с&nbsp;<strong>Казахстаном</strong>. Он входит в пятерку основных внешнеэкономических партнеров Томска и занимает седьмое место по объему накопленных прямых иностранных инвестиций в экономику нашего региона (по данным за 9 месяцев 2011 г.). Основные инвестиции идут в лесозаготовительную, деревообрабатывающую промышленность, геологоразведку.</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Важнейшие области сотрудничества &ndash; образование и здравоохранение. В томских университетах обучается несколько тысяч студентов из Казахстана. Томские и казахстанские врачи успешно взаимодействуют в таких сферах, как кардиология, микрохирургия, онкология, профилактика и лечение туберкулеза. Наши предприятия поставляют медицинское оборудование в лечебные учреждения Казахстана<span style="line-height:1.6em">.</span></p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;"><strong>Узбекистан</strong>&nbsp;находится на втором месте по внешнеэкономическим операциям. Из Томской области экспортируются электрические двигатели, полимеры этилена, обработанные и необработанные лесоматериалы, резиновая обувь. В основе импорта лежат орехи и переработанные фрукты.</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Развитие контактов с&nbsp;<strong>Республикой Армения</strong>&nbsp;началось в культурно-гуманитарной сфере по инициативе армянской диаспоры Томска. Заместитель министра диаспоры Армении А.&nbsp;Айрапетян посетил&nbsp; Томск в декабре 2011 года, чтобы торжественно открыть памятник российско-армянской дружбы &ndash; традиционный хачкар (&laquo;крест-камень&raquo;).</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Отношения Томской области и&nbsp;<strong>Молдавии</strong>&nbsp;имеют непростую историю. В период Великой Отечественной войны томские солдаты участвовали в освобождении Молдавии, а многие молдавские спецпереселенцы 1940-50х гг. осели в Томской области. Благодаря поддержке администрации Томской области был реконструирован мемориальный комплекс павших советских воинов в Щтефан-Водском районе Молдавии. В 2011 году Томск с визитом посетил Посол Молдавии в России А.К. Негуца.</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Новые возможности для развития сотрудничества с&nbsp;<strong>Украиной</strong>&nbsp;открываются в связи с созданием генерального консульства этой страны в Новосибирске.</p>\r\n\r\n<p style="text-align: justify;">&nbsp;</p>\r\n\r\n<p style="text-align: justify;">Особый интерес для Томска представляют перспективы укрепления сотрудничества со странами СНГ в рамках &laquo;Межгосударственной программы инновационного сотрудничества государств-участников СНГ на период до 2020 года&raquo;.</p>\r\n		1426340820	382	\N	373	369	\N	0	619	0	\N	325	\N	1	1426340820	0	\N	\N	\N
98	1	Отдел по обеспечению деятельности Совета безопасности	1	auto - generated description	auto - generated preview	1424768760	148	\N	17	2	\N	\N	65	0	\N	96	\N	1	\N	0	\N	\N	\N
100	1	Заместитель Губернатора Томской области по взаимодействию с федеральными органами государственной власти	1	auto - generated description	auto - generated preview	1424768760	166	\N	19	4	\N	\N	67	0	\N	114	\N	1	\N	0	\N	\N	\N
1	1	Природа	0		\N	1419068280	114	\N	14	318	\N	\N	291	0	\N	60	\N	1	\N	0	\N	\N	\N
624	55	Руководство	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	735	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
625	55	Комитеты и Отделы	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	736	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
626	55	Территориальные органы (по наличию)	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	737	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
23	47	Профильные организации при наличии	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	415	0	\N	\N	\N	1	\N	0	\N	\N	\N
22	47	Подведомственные организации (по наличию)	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	416	0	\N	\N	\N	1	\N	0	\N	\N	\N
21	47	Координационные, совещательные органы  (по наличию)	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	417	0	\N	\N	\N	1	\N	0	\N	\N	\N
20	47	Территориальные органы (по наличию)	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	418	0	\N	\N	\N	1	\N	0	\N	\N	\N
19	47	Комитеты и Отделы	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	419	0	\N	\N	\N	1	\N	0	\N	\N	\N
118	1	Награды Администрации области	1	auto - generated description	auto - generated preview	1424768760	282	\N	37	22	\N	\N	239	0	\N	228	\N	1	\N	0	\N	\N	\N
17	47	Cтруктура	0	\N	\N	1422360060	\N	\N	\N	\N	\N	\N	421	0	\N	\N	\N	1	\N	0	\N	\N	\N
103	1	Финансово-хозяйственное управление Администрации Томской области	1	auto - generated description	auto - generated preview	1424768760	187	\N	22	7	\N	\N	70	0	\N	135	\N	1	\N	0	\N	\N	\N
883	58	Нормативные правовые акты	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
116	1	Итоги	1	auto - generated description	auto - generated preview	1424768760	280	\N	35	20	\N	\N	237	0	\N	226	\N	1	\N	0	\N	\N	\N
136	1	Туризм	1	auto - generated description	auto - generated preview	1424768760	292	\N	55	40	\N	\N	32	0	\N	238	\N	1	\N	0	\N	\N	\N
117	1	Президентская программа	1	auto - generated description	auto - generated preview	1424768760	281	\N	36	21	\N	\N	238	0	\N	227	\N	1	\N	0	\N	\N	\N
890	58	Порядок обжалования	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	949	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
884	58	Проекты нормативных правовых актов	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
119	1	Награды Томской области	1	auto - generated description	auto - generated preview	1424768760	283	\N	38	23	\N	\N	240	0	\N	229	\N	1	\N	0	\N	\N	\N
627	55	Координационные, совещательные органы  (по наличию)	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	738	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
628	55	Подведомственные организации (по наличию)	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	739	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
629	55	Профильные организации при наличии	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	740	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
630	55	Полномочия	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	741	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
631	55	Документы	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	742	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
632	55	Нормативные правовые акты	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	743	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
891	58	Информационные системы, банки данных, реестры, регистры	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	950	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
102	1	Управляющий делами Администрации Томской области	1	auto - generated description	auto - generated preview	1424768760	180	\N	21	6	\N	\N	69	0	\N	128	\N	1	\N	0	\N	\N	\N
99	1	Комитет по вопросам ГО и ЧС Администрации Томской области	1	auto - generated description	auto - generated preview	1424768760	207	\N	18	3	\N	\N	66	0	\N	155	\N	1	\N	0	\N	\N	\N
121	1	Государственные награды	1	auto - generated description	auto - generated preview	1424768760	285	\N	40	25	\N	\N	242	0	\N	231	\N	1	\N	0	\N	\N	\N
885	58	Административные регламенты	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
124	1	Перечень аккредитованых СМИ	1	auto - generated description	auto - generated preview	1424768760	286	\N	43	28	\N	\N	275	0	\N	232	\N	1	\N	0	\N	\N	\N
886	58	Государственные и целевые программы	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	945	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
633	55	Проекты нормативных правовых актов	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	744	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
887	58	Обсуждение проектов НПА	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	946	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
115	1	Пресс-центр	1	auto - generated description	auto - generated preview	1424768760	94	\N	34	19	\N	\N	236	0	\N	38	\N	1	\N	0	\N	\N	\N
888	58	Оценка регулирующего воздействия и экспертиза НПА	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	947	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
889	58	Формы обращений, заявлений	0	\N	\N	1426694610	\N	\N	\N	\N	\N	\N	948	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
892	58	Деятельность	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	951	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
893	58	Основные направления деятельности	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	952	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
120	1	Награды Губернатора Томской области	1	auto - generated description	auto - generated preview	1424768760	284	\N	39	24	\N	\N	241	0	\N	230	\N	1	\N	0	\N	\N	\N
894	58	Планы работ	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	953	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
895	58	Отчеты и доклады о деятельности	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	954	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
128	1	Рекомендации по управлению многоквартирным домом	1	auto - generated description	auto - generated preview	1424768760	288	\N	47	32	\N	\N	286	0	\N	234	\N	1	\N	0	\N	\N	\N
132	1	Организационные мероприятия	1	auto - generated description	auto - generated preview	1424768760	289	\N	51	36	\N	\N	26	0	\N	235	\N	1	\N	0	\N	\N	\N
634	55	Административные регламенты	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	745	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
134	1	asdasd	1	auto - generated description	auto - generated preview	1424768760	291	\N	53	38	\N	\N	29	0	\N	237	\N	1	\N	0	\N	\N	\N
101	1	Представительство Томской области при Правительстве Российской Федерации	1	auto - generated description	auto - generated preview	1424768760	154	\N	20	5	\N	\N	68	0	\N	102	\N	1	\N	0	\N	\N	\N
896	58	Проекты и программы	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	955	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
635	55	Государственные и целевые программы	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	746	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
636	55	Обсуждение проектов НПА	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	747	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
897	58	Пресс-центр	0	\N	\N	1426694611	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1	1426695480	0	\N	\N	\N
910	1	Фотогалерея	0	\N	\N	1426748280	476	\N	470	466	\N	\N	244	0	\N	416	\N	1	1426748280	0	\N	\N	\N
637	55	Формы обращений, заявлений	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	748	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
123	1	Новости	1	auto - generated description	auto - generated preview	1424768760	90	\N	42	27	\N	\N	274	0	\N	34	\N	1	\N	0	\N	\N	\N
607	54	Формы обращений, заявлений	0	\N	\N	1426424630	\N	\N	\N	\N	\N	\N	718	0	\N	\N	\N	1	1426425420	54	\N	\N	\N
122	1	Награды 	1	auto - generated description	auto - generated preview	1424768760	82	\N	41	26	\N	\N	243	0	\N	23	\N	1	\N	0	\N	\N	\N
329	1	Новая страница	1			1424774100	18	\N	248	233	\N	0	544	3	\N	77	\N	1	1426588565	0	\N	\N	\N
157	1	Внешние связи	1	<p style="text-align:justify"><span style="font-size:16px"><strong>Международное сотрудничество</strong></span></p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Международное сотрудничество Томской области направлено на интеграцию научно-образовательного сообщества в международную среду, поддержку малого и среднего бизнеса, модернизацию городской инфраструктуры, расширение культурных связей.</p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Сегодня Томские предприятия экспортируют свою продукцию более чем в 60 стран. Иностранные компании проявляют интерес к размещению своих подразделений в регионе. Так, например, в Томске работает Научно-технический центр Panasonic, завод по производству базовых станций связи Nokia Siemens Networks, Центр исследований и разработок компании DivX и ряд других компаний. Томский водоканал в 2011 году передан в управление французской компании Veolia.</p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Администрация Томской области оказывает поддержку предприятиям региона, заинтересованным в выходе на внешние рынки. С 2011 года реализуется совместный проект Томской области, ГК &laquo;Роснано&raquo; и офиса коммерциализации Оксфордского университета&nbsp; &ndash; компанией &laquo;Isis Enterprise&raquo; по оказанию помощи в продвижении разработок томских инновационных компаний на мировые рынки.</p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Томские вузы активно участвуют в совместных исследовательских программах, осуществляют обмен студентами и преподавателями с университетами&nbsp;<strong>США, Великобритании, Германии, Франции, Китая</strong>&nbsp;и других стран. В Томске работают Институт Конфуция, Центр технологического партнерства Томск &ndash; Лотарингия. С 1996 года в Томске работает Российско-немецкий дом. В ближайшее время в областном центре откроется Дом французской науки, культуры и образования.</p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Регионами-партнерами Томской области за рубежом являются Лотарингия во&nbsp;<strong>Франции</strong>, Оксфорд в<strong>Великобритании</strong>, Нижняя Саксония и Баден-Вюртемберг в&nbsp;<strong>Германии</strong>, Штирия в&nbsp;<strong>Австрии</strong>, Шаньдун, Цзянсу и Ляонин в&nbsp;<strong>Китае</strong>, Западная&nbsp;<strong>Австралия</strong>.</p>\r\n\r\n<p style="text-align:justify">&nbsp;</p>\r\n\r\n<p style="text-align:justify">Томская область активно участвует в работе международных организаций. В 2009 году Томск получил статус наблюдателя в&nbsp;<a href="http://www.anmc21.org/" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; color: rgb(0, 95, 171); outline: none;" target="_blank">Сети главных городов Азии 21</a>, а в 2010 году стал членом&nbsp;<a href="http://www.energycities.org/" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; color: rgb(0, 95, 171); outline: none;" target="_blank">Всемирного энергетического партнерства</a>. Членство в Партнерстве энергетических городов позволяет обмениваться опытом и запускать общие проекты в сфере развития нефтегазовой отрасли и формирования сопутствующей инфраструктуры. Работа Сети главных городов Азии 21 нацелена на обмен опытом и наиболее успешными инициативами по решению городских проблем и улучшению жизни населения.</p>\r\n	auto - generated preview	1424768760	266	\N	76	61	\N	0	55	0	\N	212	\N	1	1426341960	0	\N	\N	\N
638	55	Порядок обжалования нормативных правовых актов и иных решений	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	749	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
639	55	Информационные системы, банки данных, реестры, регистры	0	\N	\N	1426424582	\N	\N	\N	\N	\N	\N	750	0	\N	\N	\N	1	1426425960	0	\N	\N	\N
437	1	Обращения	1	<p>1. Обращения, направленные в электронном виде через официальный сайт Администрации Томской области, поступают на рассмотрение в отдел по работе с личными обращениями граждан Комитета по общим вопросам Администрации Томской области (тел. 510-836, каб. 265).&nbsp;</p>\r\n\r\n<p>Режим работы отдела: пн &ndash; пт, с 9.00 до 18.00, обед 12.30-13.30.</p>\r\n\r\n<p>2. Перед отправкой электронного обращения необходимо корректно заполнить анкету.</p>\r\n\r\n<p>3. Ответ автору обращения направляется по его выбору:</p>\r\n\r\n<ul>\r\n\t<li>в форме электронного документа, если им указаны фамилия, имя, отчество (последнее &ndash; при наличии) и адрес электронной почты (e-mail);</li>\r\n\t<li>в письменной форме, если им указаны фамилия, имя, отчество (последнее &ndash; при наличии) и почтовый адрес.</li>\r\n</ul>\r\n\r\n<p>4. При направлении обращений, касающихся обжалования судебных решений, необходимо иметь в виду следующее. Согласно Конституции Российской Федерации, правосудие в России осуществляется только судом. Органы судебной власти самостоятельны и действуют независимо от законодательной и исполнительной властей. Решения судебных органов обжалуются в установленном законом процессуальном порядке.&nbsp;Действующее законодательство запрещает всякое вмешательство в процесс отправления правосудия.</p>\r\n\r\n<p>5. Обращения не должны содержать нецензурные либо оскорбительные выражения, угрозы жизни, здоровью и имуществу должностного лица, а также членов его семьи -&nbsp;&nbsp; государственный орган, орган местного самоуправления или должностное вправе оставить обращение без ответа по существу поставленных в нем вопросов и сообщить гражданину, направившему обращение, о недопустимости злоупотребления правом.</p>\r\n\r\n<p>6. Автору предоставляется возможность&nbsp;проверить состояние своего обращения, введя полученный при подаче обращения код.</p>\r\n\r\n<p>&nbsp;</p>\r\n\r\n<p>Адрес для отправки обращений обычной почтой: пл. Ленина, д. 6, г. Томск, 634050</p>\r\n\r\n<p>Прием обращений осуществляется в соответствии с Федеральным законом Российской Федерации от 2 мая 2006 г. N 59-ФЗ&nbsp;<a href="http://www.rg.ru/2006/05/05/obraschenie-dok.html" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline; color: rgb(0, 95, 171); outline: none;" target="_blank">&quot;О порядке рассмотрения обращений граждан Российской Федерации&quot;</a>, законом Томской области от 11 января 2007 года № 5-ОЗ &laquo;Об обращениях граждан в государственные органы Томской области и органы местного самоуправления&raquo;, регулирующим порядок и сроки рассмотрения обращений,&nbsp;&quot;Порядком рассмотрения обращений граждан и организаций в Администрации Томской области&quot;.</p>\r\n		1425540180	133	\N	338	334	\N	0	538	0	\N	80	\N	1	1426664160	0	\N	\N	\N
106	1	Межнациональное согласие	1	auto - generated description	auto - generated preview	1424768760	162	\N	25	10	\N	\N	111	0	\N	110	\N	1	\N	0	\N	\N	\N
109	1	Комитет по лицензированию Томской области	1	auto - generated description	auto - generated preview	1424768760	153	\N	28	13	\N	\N	230	0	\N	101	\N	1	\N	0	\N	\N	\N
113	1	Департамент финансов Томской области	1	auto - generated description	auto - generated preview	1424768760	156	\N	32	17	\N	\N	234	0	\N	104	\N	1	\N	0	\N	\N	\N
610	54	Деятельность	0	\N	\N	1426424630	\N	\N	\N	\N	\N	\N	721	0	\N	\N	\N	1	1426425420	54	\N	\N	\N
107	1	Доступное жилье и ЖКХ	1	auto - generated description	auto - generated preview	1424768760	186	\N	26	11	\N	\N	113	0	\N	134	\N	1	\N	0	\N	\N	\N
111	1	Департамент государственного заказа Томской области	1	auto - generated description	auto - generated preview	1424768760	170	\N	30	15	\N	\N	232	0	\N	118	\N	1	\N	0	\N	\N	\N
129	1	Экспертный совет при заместителе Губернатора Томской области по инвестиционной политике и имущественным отношениям	1	auto - generated description	auto - generated preview	1424768760	244	\N	48	33	\N	\N	287	0	\N	192	\N	1	\N	0	\N	\N	\N
110	1	Заместитель Губернатора Томской области – начальник Департамента финансов	1	auto - generated description	auto - generated preview	1424768760	246	\N	29	14	\N	\N	231	0	\N	194	\N	1	\N	0	\N	\N	\N
105	1	Комитет по общим вопросам Администрации Томской области	1	auto - generated description	auto - generated preview	1424768760	252	\N	24	9	\N	\N	72	0	\N	200	\N	1	\N	0	\N	\N	\N
108	1	Управление охотничьего хозяйства Томской области	1	auto - generated description	auto - generated preview	1424768760	256	\N	27	12	\N	\N	229	0	\N	204	\N	1	\N	0	\N	\N	\N
130	1	Экспертный совет при заместителе Губернатора Томской области по научно-образовательному комплексу и инновационной политике	1	auto - generated description	auto - generated preview	1424768760	262	\N	49	34	\N	\N	288	0	\N	210	\N	1	\N	0	\N	\N	\N
148	1	Департамент архитектуры и строительства Томской области	1	auto - generated description	auto - generated preview	1424768760	164	\N	67	52	\N	\N	46	0	\N	112	\N	1	\N	0	\N	\N	\N
160	1	Департамент по работе с органами местного самоуправления Администрации Томской области	1	auto - generated description	auto - generated preview	1424768760	178	\N	79	64	\N	\N	58	0	\N	126	\N	1	\N	0	\N	\N	\N
153	1	Социальная политика	1	auto - generated description	auto - generated preview	1424768760	193	\N	72	57	\N	\N	51	0	\N	141	\N	1	\N	0	\N	\N	\N
143	1	Заместитель Губернатора Томской области по вопросам безопасности	1	auto - generated description	auto - generated preview	1424768760	197	\N	62	47	\N	\N	39	0	\N	145	\N	1	\N	0	\N	\N	\N
146	1	Заместитель Губернатора по строительству и инфраструктуре	1	auto - generated description	auto - generated preview	1424768760	209	\N	65	50	\N	\N	44	0	\N	157	\N	1	\N	0	\N	\N	\N
159	1	Департамент лесного хозяйства Томской области	1	auto - generated description	auto - generated preview	1424768760	220	\N	78	63	\N	\N	57	0	\N	168	\N	1	\N	0	\N	\N	\N
147	1	Департамент ЖКХ и государственного жилищного надзора Томской области	1	auto - generated description	auto - generated preview	1424768760	257	\N	66	51	\N	\N	45	0	\N	205	\N	1	\N	0	\N	\N	\N
142	1	Экспертный совет при заместителе Губернатора Томской области по внутренней политике	1	auto - generated description	auto - generated preview	1424768760	261	\N	61	46	\N	\N	38	0	\N	209	\N	1	\N	0	\N	\N	\N
161	1	Департамент ЗАГС Томской области	1	auto - generated description	auto - generated preview	1424768760	158	\N	80	65	\N	\N	59	0	\N	106	\N	1	\N	0	\N	\N	\N
