201	auto_generated_news_category_pageId_196	Категория для страницы "196"	0
202	auto_generated_news_category_pageId_279	Категория для страницы "279"	0
203	auto_generated_news_category_pageId_275	Категория для страницы "275"	0
204	auto_generated_news_category_pageId_108	Категория для страницы "108"	0
205	auto_generated_news_category_pageId_147	Категория для страницы "147"	0
206	auto_generated_news_category_pageId_322	Категория для страницы "322"	0
207	auto_generated_news_category_pageId_198	Категория для страницы "198"	0
208	auto_generated_news_category_pageId_174	Категория для страницы "174"	0
209	auto_generated_news_category_pageId_142	Категория для страницы "142"	0
210	auto_generated_news_category_pageId_130	Категория для страницы "130"	0
211	auto_generated_news_category_pageId_441	Категория для страницы "441"	0
212	auto_generated_news_category_pageId_157	Категория для страницы "157"	0
213	auto_generated_news_category_pageId_216	Категория для страницы "216"	0
214	auto_generated_news_category_pageId_217	Категория для страницы "217"	0
215	auto_generated_news_category_pageId_218	Категория для страницы "218"	0
216	auto_generated_news_category_pageId_220	Категория для страницы "220"	0
217	auto_generated_news_category_pageId_374	Категория для страницы "374"	0
218	auto_generated_news_category_pageId_376	Категория для страницы "376"	0
219	auto_generated_news_category_pageId_388	Категория для страницы "388"	0
220	auto_generated_news_category_pageId_442	Категория для страницы "442"	0
221	auto_generated_news_category_pageId_298	Категория для страницы "298"	0
222	auto_generated_news_category_pageId_310	Категория для страницы "310"	0
223	auto_generated_news_category_pageId_315	Категория для страницы "315"	0
224	auto_generated_news_category_pageId_149	Категория для страницы "149"	0
225	auto_generated_news_category_pageId_443	Категория для страницы "443"	0
226	auto_generated_news_category_pageId_116	Категория для страницы "116"	0
227	auto_generated_news_category_pageId_117	Категория для страницы "117"	0
228	auto_generated_news_category_pageId_118	Категория для страницы "118"	0
229	auto_generated_news_category_pageId_119	Категория для страницы "119"	0
230	auto_generated_news_category_pageId_120	Категория для страницы "120"	0
231	auto_generated_news_category_pageId_121	Категория для страницы "121"	0
232	auto_generated_news_category_pageId_124	Категория для страницы "124"	0
233	auto_generated_news_category_pageId_126	Категория для страницы "126"	0
234	auto_generated_news_category_pageId_128	Категория для страницы "128"	0
235	auto_generated_news_category_pageId_132	Категория для страницы "132"	0
236	auto_generated_news_category_pageId_133	Категория для страницы "133"	0
237	auto_generated_news_category_pageId_134	Категория для страницы "134"	0
238	auto_generated_news_category_pageId_136	Категория для страницы "136"	0
239	auto_generated_news_category_pageId_137	Категория для страницы "137"	0
240	auto_generated_news_category_pageId_138	Категория для страницы "138"	0
241	auto_generated_news_category_pageId_139	Категория для страницы "139"	0
242	auto_generated_news_category_pageId_140	Категория для страницы "140"	0
243	auto_generated_news_category_pageId_141	Категория для страницы "141"	0
244	auto_generated_news_category_pageId_144	Категория для страницы "144"	0
245	auto_generated_news_category_pageId_145	Категория для страницы "145"	0
246	auto_generated_news_category_pageId_151	Категория для страницы "151"	0
247	auto_generated_news_category_pageId_154	Категория для страницы "154"	0
248	auto_generated_news_category_pageId_155	Категория для страницы "155"	0
249	auto_generated_news_category_pageId_156	Категория для страницы "156"	0
250	auto_generated_news_category_pageId_185	Категория для страницы "185"	0
251	auto_generated_news_category_pageId_186	Категория для страницы "186"	0
252	auto_generated_news_category_pageId_188	Категория для страницы "188"	0
253	auto_generated_news_category_pageId_189	Категория для страницы "189"	0
254	auto_generated_news_category_pageId_190	Категория для страницы "190"	0
255	auto_generated_news_category_pageId_191	Категория для страницы "191"	0
256	auto_generated_news_category_pageId_192	Категория для страницы "192"	0
257	auto_generated_news_category_pageId_193	Категория для страницы "193"	0
258	auto_generated_news_category_pageId_200	Категория для страницы "200"	0
259	auto_generated_news_category_pageId_201	Категория для страницы "201"	0
260	auto_generated_news_category_pageId_202	Категория для страницы "202"	0
261	auto_generated_news_category_pageId_203	Категория для страницы "203"	0
262	auto_generated_news_category_pageId_204	Категория для страницы "204"	0
263	auto_generated_news_category_pageId_205	Категория для страницы "205"	0
264	auto_generated_news_category_pageId_206	Категория для страницы "206"	0
265	auto_generated_news_category_pageId_219	Категория для страницы "219"	0
266	auto_generated_news_category_pageId_221	Категория для страницы "221"	0
267	auto_generated_news_category_pageId_222	Категория для страницы "222"	0
268	auto_generated_news_category_pageId_224	Категория для страницы "224"	0
269	auto_generated_news_category_pageId_225	Категория для страницы "225"	0
270	auto_generated_news_category_pageId_226	Категория для страницы "226"	0
271	auto_generated_news_category_pageId_228	Категория для страницы "228"	0
272	auto_generated_news_category_pageId_229	Категория для страницы "229"	0
273	auto_generated_news_category_pageId_230	Категория для страницы "230"	0
274	auto_generated_news_category_pageId_231	Категория для страницы "231"	0
275	auto_generated_news_category_pageId_244	Категория для страницы "244"	0
276	auto_generated_news_category_pageId_260	Категория для страницы "260"	0
277	auto_generated_news_category_pageId_261	Категория для страницы "261"	0
278	auto_generated_news_category_pageId_262	Категория для страницы "262"	0
279	auto_generated_news_category_pageId_263	Категория для страницы "263"	0
280	auto_generated_news_category_pageId_264	Категория для страницы "264"	0
281	auto_generated_news_category_pageId_265	Категория для страницы "265"	0
282	auto_generated_news_category_pageId_266	Категория для страницы "266"	0
283	auto_generated_news_category_pageId_267	Категория для страницы "267"	0
284	auto_generated_news_category_pageId_268	Категория для страницы "268"	0
285	auto_generated_news_category_pageId_269	Категория для страницы "269"	0
286	auto_generated_news_category_pageId_270	Категория для страницы "270"	0
287	auto_generated_news_category_pageId_273	Категория для страницы "273"	0
288	auto_generated_news_category_pageId_299	Категория для страницы "299"	0
289	auto_generated_news_category_pageId_291	Категория для страницы "291"	0
290	auto_generated_news_category_pageId_292	Категория для страницы "292"	0
291	auto_generated_news_category_pageId_293	Категория для страницы "293"	0
292	auto_generated_news_category_pageId_294	Категория для страницы "294"	0
293	auto_generated_news_category_pageId_295	Категория для страницы "295"	0
294	auto_generated_news_category_pageId_296	Категория для страницы "296"	0
295	auto_generated_news_category_pageId_297	Категория для страницы "297"	0
296	auto_generated_news_category_pageId_300	Категория для страницы "300"	0
297	auto_generated_news_category_pageId_301	Категория для страницы "301"	0
298	auto_generated_news_category_pageId_302	Категория для страницы "302"	0
299	auto_generated_news_category_pageId_304	Категория для страницы "304"	0
300	auto_generated_news_category_pageId_305	Категория для страницы "305"	0
301	auto_generated_news_category_pageId_306	Категория для страницы "306"	0
302	auto_generated_news_category_pageId_311	Категория для страницы "311"	0
303	auto_generated_news_category_pageId_312	Категория для страницы "312"	0
304	auto_generated_news_category_pageId_313	Категория для страницы "313"	0
305	auto_generated_news_category_pageId_314	Категория для страницы "314"	0
306	auto_generated_news_category_pageId_316	Категория для страницы "316"	0
307	auto_generated_news_category_pageId_317	Категория для страницы "317"	0
308	auto_generated_news_category_pageId_321	Категория для страницы "321"	0
309	auto_generated_news_category_pageId_324	Категория для страницы "324"	0
310	auto_generated_news_category_pageId_325	Категория для страницы "325"	0
311	auto_generated_news_category_pageId_327	Категория для страницы "327"	0
312	auto_generated_news_category_pageId_444	Категория для страницы "444"	0
313	auto_generated_news_category_pageId_445	Категория для страницы "445"	0
314	auto_generated_news_category_pageId_446	Категория для страницы "446"	0
315	auto_generated_news_category_pageId_447	Категория для страницы "447"	0
316	auto_generated_news_category_pageId_448	Категория для страницы "448"	0
317	auto_generated_news_category_pageId_449	Категория для страницы "449"	0
318	auto_generated_news_category_pageId_450	Категория для страницы "450"	0
319	auto_generated_news_category_pageId_451	Категория для страницы "451"	0
320	auto_generated_news_category_pageId_452	Категория для страницы "452"	0
321	auto_generated_news_category_pageId_471	Категория для страницы "471"	0
322	auto_generated_news_category_pageId_456	Категория для страницы "456"	0
323	auto_generated_news_category_pageId_513	Категория для страницы "513"	0
324	auto_generated_news_category_pageId_514	Категория для страницы "514"	0
325	auto_generated_news_category_pageId_515	Категория для страницы "515"	0
326	auto_generated_news_category_pageId_516	Категория для страницы "516"	0
327	auto_generated_news_category_pageId_517	Категория для страницы "517"	0
328	auto_generated_news_category_pageId_518	Категория для страницы "518"	0
329	auto_generated_news_category_pageId_519	Категория для страницы "519"	0
330	auto_generated_news_category_pageId_520	Категория для страницы "520"	0
331	auto_generated_news_category_pageId_521	Категория для страницы "521"	0
332	auto_generated_news_category_pageId_522	Категория для страницы "522"	0
333	auto_generated_news_category_pageId_523	Категория для страницы "523"	0
334	auto_generated_news_category_pageId_524	Категория для страницы "524"	0
335	auto_generated_news_category_pageId_525	Категория для страницы "525"	0
336	auto_generated_news_category_pageId_526	Категория для страницы "526"	0
337	auto_generated_news_category_pageId_527	Категория для страницы "527"	0
338	auto_generated_news_category_pageId_528	Категория для страницы "528"	0
339	auto_generated_news_category_pageId_529	Категория для страницы "529"	0
340	auto_generated_news_category_pageId_530	Категория для страницы "530"	0
341	auto_generated_news_category_pageId_531	Категория для страницы "531"	0
342	auto_generated_news_category_pageId_532	Категория для страницы "532"	0
343	auto_generated_news_category_pageId_653	Категория для страницы "653"	0
344	auto_generated_news_category_pageId_646	Категория для страницы "646"	0
345	auto_generated_news_category_pageId_654	Категория для страницы "654"	0
346	auto_generated_news_category_pageId_655	Категория для страницы "655"	0
347	auto_generated_news_category_pageId_656	Категория для страницы "656"	0
348	auto_generated_news_category_pageId_657	Категория для страницы "657"	0
349	auto_generated_news_category_pageId_658	Категория для страницы "658"	0
350	auto_generated_news_category_pageId_659	Категория для страницы "659"	0
351	auto_generated_news_category_pageId_660	Категория для страницы "660"	0
352	auto_generated_news_category_pageId_661	Категория для страницы "661"	0
353	auto_generated_news_category_pageId_662	Категория для страницы "662"	0
354	auto_generated_news_category_pageId_663	Категория для страницы "663"	0
355	auto_generated_news_category_pageId_664	Категория для страницы "664"	0
356	auto_generated_news_category_pageId_665	Категория для страницы "665"	0
357	auto_generated_news_category_pageId_666	Категория для страницы "666"	0
358	auto_generated_news_category_pageId_667	Категория для страницы "667"	0
359	auto_generated_news_category_pageId_668	Категория для страницы "668"	0
360	auto_generated_news_category_pageId_669	Категория для страницы "669"	0
361	auto_generated_news_category_pageId_670	Категория для страницы "670"	0
362	auto_generated_news_category_pageId_671	Категория для страницы "671"	0
363	auto_generated_news_category_pageId_672	Категория для страницы "672"	0
364	auto_generated_news_category_pageId_673	Категория для страницы "673"	0
365	auto_generated_news_category_pageId_674	Категория для страницы "674"	0
366	auto_generated_news_category_pageId_675	Категория для страницы "675"	0
367	auto_generated_news_category_pageId_676	Категория для страницы "676"	0
368	auto_generated_news_category_pageId_709	Категория для страницы "709"	0
369	auto_generated_news_category_pageId_797	Категория для страницы "797"	0
370	auto_generated_news_category_pageId_798	Категория для страницы "798"	0
371	auto_generated_news_category_pageId_799	Категория для страницы "799"	0
372	auto_generated_news_category_pageId_800	Категория для страницы "800"	0
373	auto_generated_news_category_pageId_801	Категория для страницы "801"	0
374	auto_generated_news_category_pageId_802	Категория для страницы "802"	0
375	auto_generated_news_category_pageId_803	Категория для страницы "803"	0
376	auto_generated_news_category_pageId_804	Категория для страницы "804"	0
377	auto_generated_news_category_pageId_805	Категория для страницы "805"	0
378	auto_generated_news_category_pageId_806	Категория для страницы "806"	0
379	auto_generated_news_category_pageId_807	Категория для страницы "807"	0
380	auto_generated_news_category_pageId_808	Категория для страницы "808"	0
381	auto_generated_news_category_pageId_809	Категория для страницы "809"	0
382	auto_generated_news_category_pageId_810	Категория для страницы "810"	0
383	auto_generated_news_category_pageId_811	Категория для страницы "811"	0
384	auto_generated_news_category_pageId_812	Категория для страницы "812"	0
385	auto_generated_news_category_pageId_813	Категория для страницы "813"	0
386	auto_generated_news_category_pageId_814	Категория для страницы "814"	0
387	auto_generated_news_category_pageId_815	Категория для страницы "815"	0
388	auto_generated_news_category_pageId_816	Категория для страницы "816"	0
389	auto_generated_news_category_pageId_817	Категория для страницы "817"	0
390	auto_generated_news_category_pageId_818	Категория для страницы "818"	0
391	auto_generated_news_category_pageId_819	Категория для страницы "819"	0
392	auto_generated_news_category_pageId_820	Категория для страницы "820"	0
393	auto_generated_news_category_pageId_821	Категория для страницы "821"	0
394	auto_generated_news_category_pageId_822	Категория для страницы "822"	0
395	auto_generated_news_category_pageId_823	Категория для страницы "823"	0
396	auto_generated_news_category_pageId_824	Категория для страницы "824"	0
397	auto_generated_news_category_pageId_825	Категория для страницы "825"	0
398	auto_generated_news_category_pageId_826	Категория для страницы "826"	0
399	auto_generated_news_category_pageId_827	Категория для страницы "827"	0
400	auto_generated_news_category_pageId_828	Категория для страницы "828"	0
401	auto_generated_news_category_pageId_829	Категория для страницы "829"	0
402	auto_generated_news_category_pageId_830	Категория для страницы "830"	0
403	auto_generated_news_category_pageId_831	Категория для страницы "831"	0
404	auto_generated_news_category_pageId_832	Категория для страницы "832"	0
405	auto_generated_news_category_pageId_833	Категория для страницы "833"	0
406	auto_generated_news_category_pageId_834	Категория для страницы "834"	0
407	auto_generated_news_category_pageId_835	Категория для страницы "835"	0
408	auto_generated_news_category_pageId_836	Категория для страницы "836"	0
409	auto_generated_news_category_pageId_837	Категория для страницы "837"	0
410	auto_generated_news_category_pageId_838	Категория для страницы "838"	0
411	auto_generated_news_category_pageId_839	Категория для страницы "839"	0
412	auto_generated_news_category_pageId_840	Категория для страницы "840"	0
413	auto_generated_news_category_pageId_907	Категория для страницы "907"	0
414	auto_generated_news_category_pageId_908	Категория для страницы "908"	0
415	auto_generated_news_category_pageId_909	Категория для страницы "909"	0
416	auto_generated_news_category_pageId_910	Категория для страницы "910"	0
417	auto_generated_news_category_pageId_911	Категория для страницы "911"	0
418	auto_generated_news_category_pageId_912	Категория для страницы "912"	0
\.


